,CZ,DE,GR,RO,RS
2015-12-01,8319.541666666666,65542.51041666667,5954.208333333333,6591.583333333333,5174.75
2015-12-02,8368.791666666666,65200.59375,5852.416666666667,7200.916666666667,5146.541666666667
2015-12-03,8290.541666666666,64425.375,5730.625,7345.541666666667,5049.541666666667
2015-12-04,8262.791666666666,64308.1875,5800.666666666667,7274.958333333333,5012.083333333333
2015-12-05,7069.958333333333,55310.416666666664,5776.0,6963.875,5080.375
2015-12-06,7066.708333333333,51198.4375,5497.25,6388.791666666667,5009.125
2015-12-07,8286.041666666666,62985.552083333336,6013.125,7328.208333333333,5345.041666666667
2015-12-08,8381.625,64999.802083333336,6187.916666666667,7515.416666666667,5432.916666666667
2015-12-09,8596.583333333334,65059.1875,6216.125,7624.291666666667,5430.333333333333
2015-12-10,8525.041666666666,65970.66666666667,6449.333333333333,7671.5,5548.333333333333
2015-12-11,8529.875,65532.53125,6552.25,7637.0,5467.458333333333
2015-12-12,7316.208333333333,54989.8125,6384.333333333333,7136.083333333333,5304.875
2015-12-13,7197.166666666667,51003.333333333336,5962.458333333333,6516.125,5266.125
2015-12-14,8495.0,63782.447916666664,6482.125,7519.125,5545.875
2015-12-15,8565.625,64420.875,6623.541666666667,7654.583333333333,5619.208333333333
2015-12-16,8505.416666666666,64366.614583333336,6661.208333333333,7778.791666666667,5743.5
2015-12-17,8424.833333333334,62155.770833333336,6610.166666666667,7675.5,5721.833333333333
2015-12-18,8035.75,59116.364583333336,6611.958333333333,7625.291666666667,5730.958333333333
2015-12-19,6925.333333333333,52095.072916666664,6386.0,7048.75,5296.916666666667
2015-12-20,6887.875,48427.229166666664,6064.541666666667,6474.833333333333,5185.375
2015-12-21,7618.416666666667,57857.947916666664,6544.333333333333,7290.208333333333,5524.166666666667
2015-12-22,7291.666666666667,57135.552083333336,6575.208333333333,7296.375,5483.125
2015-12-23,6827.625,54740.3125,6392.0,7021.625,5443.291666666667
2015-12-24,5838.208333333333,46709.291666666664,6188.791666666667,6458.958333333333,5428.458333333333
2015-12-25,5583.666666666667,43127.583333333336,5356.166666666667,5618.416666666667,5465.208333333333
2015-12-26,5680.75,43400.4375,5115.0,5637.958333333333,5377.166666666667
2015-12-27,5979.666666666667,44482.270833333336,5315.541666666667,5709.666666666667,5216.375
2015-12-28,6544.291666666667,50471.135416666664,5943.0,6484.666666666667,5488.75
2015-12-29,6645.291666666667,50968.03125,5910.791666666667,6668.25,5638.208333333333
2015-12-30,6744.75,51281.395833333336,6350.958333333333,6718.208333333333,5783.708333333333
2015-12-31,6528.416666666667,46842.458333333336,6766.583333333333,6638.875,5814.083333333333
2016-01-01,6168.833333333333,43994.770833333336,5962.5,5908.458333333333,5281.958333333333
2016-01-02,6789.791666666667,49586.614583333336,6090.666666666667,6222.958333333333,5363.583333333333
2016-01-03,7292.333333333333,48833.3125,5924.458333333333,6448.75,5572.75
2016-01-04,8828.333333333334,57556.989583333336,6408.958333333333,7641.875,6019.541666666667
2016-01-05,9024.041666666666,61941.989583333336,6240.375,7890.416666666667,5883.791666666667
2016-01-06,9051.375,59826.75,5427.958333333333,7839.083333333333,5815.875
2016-01-07,8901.208333333334,63758.864583333336,5908.083333333333,7699.125,5269.666666666667
2016-01-08,8600.791666666666,63067.96875,5980.125,7563.0,5370.916666666667
2016-01-09,7549.0,54023.322916666664,5712.0,7105.5,5181.541666666667
2016-01-10,7487.708333333333,50544.135416666664,5457.625,6476.458333333333,5098.0
2016-01-11,8662.041666666666,64037.729166666664,5814.791666666667,7252.583333333333,5129.041666666667
2016-01-12,8651.25,65075.114583333336,5728.666666666667,7483.375,4971.208333333333
2016-01-13,8729.916666666666,65672.02083333333,5857.708333333333,7386.541666666667,5261.125
2016-01-14,8736.0,65196.28125,5963.583333333333,7457.875,5263.791666666667
2016-01-15,8723.125,65122.427083333336,6042.166666666667,7664.583333333333,5386.708333333333
2016-01-16,7801.5,56093.385416666664,5808.791666666667,7234.666666666667,5363.25
2016-01-17,7712.166666666667,52520.239583333336,5648.166666666667,6799.458333333333,5470.958333333333
2016-01-18,9077.583333333334,66386.10416666667,6586.208333333333,7753.0,5893.708333333333
2016-01-19,9416.416666666666,68205.40625,6890.416666666667,8077.541666666667,5911.25
2016-01-20,9544.416666666666,65321.09375,7111.458333333333,8254.0,5909.25
2016-01-21,9335.541666666666,64907.4375,6783.0,8351.791666666666,5972.166666666667
2016-01-22,9448.125,67150.22916666667,6653.0,8145.541666666667,5889.916666666667
2016-01-23,8302.217391304348,57519.114583333336,6545.25,7674.708333333333,5896.75
2016-01-24,7872.375,51983.427083333336,6326.791666666667,7206.208333333333,5786.708333333333
2016-01-25,8976.916666666666,63525.21875,6964.833333333333,8072.625,5853.0
2016-01-26,8793.791666666666,64655.604166666664,6955.833333333333,8101.791666666667,5770.458333333333
2016-01-27,8632.583333333334,65206.34375,6661.125,7884.625,5469.75
2016-01-28,8507.041666666666,64421.708333333336,6416.833333333333,7618.333333333333,5352.166666666667
2016-01-29,8327.791666666666,63771.947916666664,6265.166666666667,7572.375,5260.333333333333
2016-01-30,7130.833333333333,55681.364583333336,5829.0,6942.416666666667,5068.375
2016-01-31,7155.875,50887.25,5405.333333333333,6460.541666666667,4929.083333333333
2016-02-01,8396.0,63933.135416666664,5765.0,7363.125,5051.041666666667
2016-02-02,8272.666666666666,65368.875,5763.708333333333,7302.375,4907.708333333333
2016-02-03,8342.708333333334,65445.541666666664,5627.541666666667,7341.166666666667,4862.166666666667
2016-02-04,8508.5,65365.25,5535.333333333333,7415.0,5137.458333333333
2016-02-05,8433.958333333334,63663.697916666664,6154.875,7484.166666666667,5282.833333333333
2016-02-06,7191.541666666667,54117.322916666664,6078.541666666667,6987.25,5098.166666666667
2016-02-07,7072.0,48195.583333333336,5881.625,6294.25,4972.458333333333
2016-02-08,8255.583333333334,62490.020833333336,6387.083333333333,7296.041666666667,5133.666666666667
2016-02-09,8257.0,64406.947916666664,6363.541666666667,7311.0,4936.541666666667
2016-02-10,8392.083333333334,65242.770833333336,6207.958333333333,7375.916666666667,4967.958333333333
2016-02-11,8398.166666666666,64264.177083333336,5792.5,7239.583333333333,5063.541666666667
2016-02-12,8403.416666666666,63344.614583333336,5807.791666666667,7157.375,5047.083333333333
2016-02-13,7239.416666666667,55272.125,5495.083333333333,6912.5,5001.875
2016-02-14,6996.166666666667,50991.604166666664,5084.791666666667,6125.958333333333,4581.458333333333
2016-02-15,8256.375,64449.84375,5244.916666666667,6903.041666666667,4342.375
2016-02-16,8473.0,65640.52083333333,5382.541666666667,6982.666666666667,4529.458333333333
2016-02-17,8675.458333333334,66344.11458333333,5462.958333333333,7230.291666666667,4643.958333333333
2016-02-18,8481.75,64777.34375,5450.75,7414.833333333333,4861.875
2016-02-19,8403.083333333334,64647.395833333336,5414.375,7397.166666666667,4870.583333333333
2016-02-20,7214.416666666667,57325.125,5325.291666666667,6842.625,4795.0
2016-02-21,7021.166666666667,51380.145833333336,4948.291666666667,6235.666666666667,4721.541666666667
2016-02-22,7982.5,63845.03125,5385.125,6829.041666666667,4724.708333333333
2016-02-23,8318.083333333334,64607.166666666664,5396.458333333333,6898.416666666667,4721.458333333333
2016-02-24,8346.416666666666,64367.6875,5629.833333333333,6993.458333333333,4864.0
2016-02-25,8468.583333333334,64568.75,5525.041666666667,7075.833333333333,4893.416666666667
2016-02-26,8336.041666666666,62852.197916666664,5464.416666666667,7160.0,5005.916666666667
2016-02-27,7229.625,53766.083333333336,5294.458333333333,6727.0,4791.875
2016-02-28,7181.833333333333,50034.34375,4928.833333333333,6131.291666666667,4694.25
2016-02-29,8470.916666666666,62836.15625,5276.416666666667,7008.791666666667,4824.208333333333
2016-03-01,8484.25,65550.65625,5295.5,6976.291666666667,4727.791666666667
2016-03-02,8437.458333333334,64928.927083333336,5377.0,6939.0,4810.125
2016-03-03,8390.916666666666,64239.739583333336,5405.625,6972.541666666667,4885.583333333333
2016-03-04,8187.25,63456.447916666664,5455.458333333333,7159.208333333333,5010.708333333333
2016-03-05,7016.375,54001.53125,5635.0526315789475,6435.041666666667,4642.166666666667
2016-03-06,6932.375,50008.34375,4878.083333333333,5893.875,4604.916666666667
2016-03-07,8199.916666666666,62241.520833333336,5191.958333333333,6783.583333333333,4851.791666666667
2016-03-08,8426.166666666666,64193.572916666664,5472.375,6791.791666666667,4740.291666666667
2016-03-09,8460.166666666666,64015.447916666664,5709.541666666667,7050.75,4847.583333333333
2016-03-10,8246.041666666666,63355.770833333336,5646.125,7063.833333333333,4974.5
2016-03-11,8148.916666666667,62410.052083333336,5612.166666666667,7077.791666666667,4945.125
2016-03-12,7056.5,53849.645833333336,5621.25,6708.666666666667,4732.208333333333
2016-03-13,6962.583333333333,49194.96875,5150.958333333333,6096.291666666667,4649.0
2016-03-14,8054.708333333333,61174.84375,5199.833333333333,6985.458333333333,4910.791666666667
2016-03-15,8339.916666666666,63668.395833333336,6091.791666666667,7177.791666666667,4969.125
2016-03-16,8381.791666666666,63654.552083333336,6210.25,7166.125,4968.666666666667
2016-03-17,8141.25,62317.5625,6249.708333333333,6992.833333333333,4958.375
2016-03-18,7924.958333333333,62034.583333333336,6223.583333333333,6973.25,4889.625
2016-03-19,6867.708333333333,53547.8125,5617.916666666667,6637.583333333333,4738.125
2016-03-20,6905.625,49512.9375,5125.333333333333,5970.5,4543.916666666667
2016-03-21,8137.958333333333,61638.34375,5458.875,6797.125,4774.208333333333
2016-03-22,8220.833333333334,62594.03125,5341.916666666667,7136.625,4856.125
2016-03-23,8176.208333333333,60491.239583333336,5361.125,7376.0,5068.75
2016-03-24,7993.458333333333,61146.6875,5343.958333333333,7313.791666666667,5048.541666666667
2016-03-25,7010.708333333333,49360.59375,5159.5,7104.208333333333,5014.625
2016-03-26,6629.0,48687.822916666664,5504.5,6662.0,4918.166666666667
2016-03-27,6351.478260869565,45037.79347826087,5649.952380952381,6015.826086956522,4734.913043478261
2016-03-28,6064.291666666667,46443.020833333336,5788.375,6676.5,4872.75
2016-03-29,7488.541666666667,59043.760416666664,5721.458333333333,6941.083333333333,4745.333333333333
2016-03-30,7744.458333333333,60927.84375,5487.208333333333,6781.458333333333,4530.291666666667
2016-03-31,7573.458333333333,60614.78125,5293.125,6593.208333333333,4295.083333333333
2016-04-01,7580.583333333333,60052.083333333336,5220.875,6368.208333333333,4069.7916666666665
2016-04-02,6557.875,50660.03125,5113.791666666667,5937.041666666667,3971.7083333333335
2016-04-03,6251.708333333333,45873.145833333336,4524.916666666667,5440.041666666667,3813.7916666666665
2016-04-04,7369.958333333333,57704.895833333336,5048.875,6306.375,3933.5
2016-04-05,7366.875,59572.239583333336,5264.791666666667,6448.333333333333,3893.375
2016-04-06,7441.291666666667,60826.395833333336,5184.0,6357.208333333333,3887.0833333333335
2016-04-07,7481.375,60697.729166666664,5070.25,6362.125,3807.0
2016-04-08,7508.208333333333,59213.010416666664,4927.958333333333,6428.75,3869.3333333333335
2016-04-09,6617.875,49870.15625,4855.666666666667,5962.0,3874.9166666666665
2016-04-10,6459.416666666667,45499.260416666664,4464.666666666667,5551.416666666667,3880.5
2016-04-11,7627.833333333333,58143.395833333336,4917.458333333333,6492.041666666667,4129.166666666667
2016-04-12,7590.791666666667,59231.75,5110.583333333333,6500.416666666667,4010.7916666666665
2016-04-13,7536.5,59971.21875,5117.375,6365.416666666667,3932.25
2016-04-14,7575.708333333333,59922.614583333336,5031.833333333333,6466.916666666667,3988.25
2016-04-15,7468.875,59104.166666666664,5060.583333333333,6452.833333333333,3964.9166666666665
2016-04-16,6458.291666666667,50473.979166666664,4921.833333333333,5898.583333333333,3731.875
2016-04-17,6261.458333333333,45717.5,4578.791666666667,5298.666666666667,3585.3333333333335
2016-04-18,7499.541666666667,58188.958333333336,5136.083333333333,6121.666666666667,3763.9583333333335
2016-04-19,7623.291666666667,59500.354166666664,5262.458333333333,6329.75,3810.9583333333335
2016-04-20,7624.041666666667,58892.072916666664,5129.125,6632.625,3918.5
2016-04-21,7571.666666666667,58563.822916666664,5139.0,6481.791666666667,3990.625
2016-04-22,7425.166666666667,57805.46875,5296.5,6408.375,3966.125
2016-04-23,6552.958333333333,50107.083333333336,5156.458333333333,5626.875,3798.375
2016-04-24,6499.166666666667,46188.1875,4670.458333333333,5352.083333333333,3854.7916666666665
2016-04-25,7781.791666666667,57174.177083333336,5022.833333333333,6551.083333333333,4472.166666666667
2016-04-26,7978.75,61106.760416666664,5118.208333333333,6838.375,4460.291666666667
2016-04-27,8145.708333333333,62004.354166666664,5261.666666666667,6547.541666666667,4339.875
2016-04-28,8028.375,60759.895833333336,5141.958333333333,6432.916666666667,4300.333333333333
2016-04-29,7761.916666666667,59177.010416666664,4548.541666666667,6160.0,4150.458333333333
2016-04-30,6510.791666666667,49400.760416666664,4660.958333333333,5578.333333333333,4089.7916666666665
2016-05-01,6169.0,44083.760416666664,3915.7083333333335,4545.291666666667,3614.7083333333335
2016-05-02,7341.333333333333,56981.010416666664,3977.4583333333335,4702.304347826087,3765.6666666666665
2016-05-03,7487.166666666667,59878.59375,4247.041666666667,5936.958333333333,4065.25
2016-05-04,7679.083333333333,58917.895833333336,5013.458333333333,6495.333333333333,4355.291666666667
2016-05-05,7480.916666666667,46656.583333333336,5084.416666666667,6482.916666666667,4281.125
2016-05-06,7244.625,52220.0625,4889.583333333333,6228.166666666667,3955.9166666666665
2016-05-07,6179.541666666667,48301.625,4848.416666666667,5943.75,3842.5
2016-05-08,5976.25,44659.3125,4595.916666666667,5306.416666666667,3667.375
2016-05-09,7212.666666666667,58004.53125,5075.625,6265.416666666667,3887.0833333333335
2016-05-10,7290.958333333333,59181.916666666664,5258.583333333333,6363.708333333333,3960.7916666666665
2016-05-11,7301.958333333333,59424.822916666664,5259.458333333333,6291.916666666667,3952.875
2016-05-12,7379.583333333333,60217.375,5244.458333333333,6368.458333333333,3924.7916666666665
2016-05-13,7223.416666666667,58201.479166666664,5200.083333333333,6293.583333333333,3850.4166666666665
2016-05-14,6200.25,49293.5,4980.541666666667,5817.583333333333,3743.25
2016-05-15,6167.583333333333,43723.229166666664,4704.416666666667,5190.125,3665.625
2016-05-16,7395.125,44512.052083333336,5135.708333333333,6086.375,4061.0
2016-05-17,7537.541666666667,57149.604166666664,5265.291666666667,6271.208333333333,4072.0416666666665
2016-05-18,7459.0,57138.1875,5224.625,6329.375,4002.0416666666665
2016-05-19,7348.708333333333,59480.8125,5182.0,6364.625,3931.1666666666665
2016-05-20,7174.166666666667,58961.6875,5151.041666666667,6330.125,3948.25
2016-05-21,6122.25,49349.375,4892.166666666667,5593.166666666667,3789.4166666666665
2016-05-22,5937.541666666667,45330.5,4186.416666666667,5174.583333333333,3528.2916666666665
2016-05-23,7149.041666666667,58093.260416666664,4906.041666666667,6026.416666666667,3721.7083333333335
2016-05-24,7216.958333333333,59811.614583333336,4904.208333333333,6314.666666666667,3719.5833333333335
2016-05-25,7214.291666666667,58719.09375,5017.041666666667,6323.125,3812.6666666666665
2016-05-26,7168.208333333333,50614.583333333336,5121.208333333333,6281.458333333333,3800.75
2016-05-27,7081.75,54394.645833333336,5207.625,6204.583333333333,3750.9583333333335
2016-05-28,6112.833333333333,49099.239583333336,5150.5,5723.5,3614.125
2016-05-29,5965.333333333333,45432.447916666664,4800.25,5159.666666666667,3448.4583333333335
2016-05-30,7143.625,58206.145833333336,5330.666666666667,6102.333333333333,3687.5833333333335
2016-05-31,7261.541666666667,59630.083333333336,5604.291666666667,6293.0,3673.5
2016-06-01,7195.875,59051.333333333336,5722.666666666667,6270.166666666667,3638.5416666666665
2016-06-02,7202.166666666667,58769.322916666664,5761.083333333333,6334.5,3625.875
2016-06-03,7092.260869565217,56307.447916666664,5694.5,6264.541666666667,3576.9166666666665
2016-06-04,6105.458333333333,48659.239583333336,5398.875,5695.791666666667,3487.0
2016-06-05,5919.708333333333,44415.333333333336,5077.208333333333,5195.916666666667,3392.0833333333335
2016-06-06,7114.208333333333,56885.822916666664,5592.666666666667,6020.041666666667,3622.3333333333335
2016-06-07,7129.666666666667,58215.739583333336,5606.125,6161.708333333333,3667.875
2016-06-08,7182.208333333333,58386.458333333336,5209.625,6207.166666666667,3696.9583333333335
2016-06-09,7149.875,56989.34375,5339.666666666667,6134.375,3641.0
2016-06-10,6960.25,56847.270833333336,5493.0,6253.875,3690.7916666666665
2016-06-11,5956.916666666667,48067.072916666664,5287.208333333333,5776.458333333333,3605.8333333333335
